trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2238,False,"{'a': 0.002, 'e': 0.011401618043647792}",20,8,21.32729052911987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.002, 'e': 0.011378837595602027}",20,8,22.80189911985773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.002, 'e': 0.011356102662921816}",20,3,27.37030301450789,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.002, 'e': 0.011333413154667387}",20,16,9.523236932621034,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.002, 'e': 0.0113107689800807}",20,14,10.69738039091789,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.002, 'e': 0.011288170048585013}",20,6,25.346218876122833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.002, 'e': 0.011265616269784572}",20,9,21.384735685027447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.002, 'e': 0.011243107553464221}",20,0,31.589459809242157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2246,False,"{'a': 0.002, 'e': 0.011220643809589084}",25,17,16.648129673402952,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.002, 'e': 0.011198224948304147}",20,11,18.40551863842734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2248,False,"{'a': 0.002, 'e': 0.011175850879933932}",20,6,24.396150412999692,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.002, 'e': 0.011153521514982131}",25,14,21.999400072706397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.002, 'e': 0.01113123676413127}",20,6,23.481926700271263,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.002, 'e': 0.011108996538242306}",25,13,23.852601765970096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.002, 'e': 0.011086800748354308}",30,8,35.08097957819872,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.002, 'e': 0.011064649305684076}",20,8,19.82427713812686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.002, 'e': 0.01104254212162583}",35,21,26.37443297808351,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.002, 'e': 0.011020479107750792}",30,21,17.48426947624032,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.002, 'e': 0.010998460175806881}",35,19,27.117236007615475,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.002, 'e': 0.010976485237718327}",20,6,23.519681899037955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.002, 'e': 0.01095455420558537}",25,1,37.68900931487499,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.002, 'e': 0.01093266699168384}",25,11,24.504870600032532,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.002, 'e': 0.010910823508464855}",20,12,15.418635776714016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.002, 'e': 0.01088902366855444}",30,21,18.327594904400343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.002, 'e': 0.01086726738475323}",20,13,8.96524449645243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.002, 'e': 0.010845554570036048}",30,13,34.04502574664943,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.002, 'e': 0.010823885137551606}",25,11,26.44655536811202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.002, 'e': 0.010802259000622138}",25,18,11.917289941124228,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.002, 'e': 0.010780676072743084}",20,0,28.364564502882942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2267,False,"{'a': 0.002, 'e': 0.010759136267582695}",25,7,31.387066618741613,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.002, 'e': 0.01073763949898172}",20,12,17.648672684873972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.002, 'e': 0.01071618568095305}",25,15,18.566851729850416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.002, 'e': 0.010694774727681404}",20,12,11.082274183350476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.002, 'e': 0.010673406553522925}",20,12,13.716146825431437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.002, 'e': 0.010652081073004893}",30,13,39.424421499081866,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.002, 'e': 0.010630798200825346}",25,12,26.54344683380463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.002, 'e': 0.010609557851852787}",20,0,32.52826395040281,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2275,False,"{'a': 0.002, 'e': 0.01058835994112578}",20,8,19.527204603637514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.002, 'e': 0.010567204383852655}",25,11,25.327000986192882,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.002, 'e': 0.010546091095411146}",30,6,42.091583394319784,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.002, 'e': 0.01052501999134809}",25,11,30.15255358839396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.002, 'e': 0.010503990987379034}",25,14,20.589488978504683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.002, 'e': 0.010483003999387931}",30,0,44.19415823837991,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2281,False,"{'a': 0.002, 'e': 0.010462058943426795}",30,20,17.967739373372357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2282,False,"{'a': 0.002, 'e': 0.01044115573571539}",20,14,9.718816734121813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.002, 'e': 0.01042029429264085}",25,10,29.12209593840667,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.002, 'e': 0.010399474530757374}",30,13,30.883637199988126,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.002, 'e': 0.010378696366785877}",30,8,40.25068896619606,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.002, 'e': 0.010357959717613696}",25,2,37.92625440521429,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.002, 'e': 0.010337264500294195}",25,18,13.68547966175246,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.002, 'e': 0.01031661063204648}",25,13,22.011121449815384,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.002, 'e': 0.010295998030255039}",30,17,25.343661067941607,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2290,False,"{'a': 0.002, 'e': 0.010275426612469454}",25,6,34.19317442616531,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2291,False,"{'a': 0.002, 'e': 0.010254896296404022}",30,23,13.189681630427225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.002, 'e': 0.010234406999937449}",20,12,14.02545842233289,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2293,False,"{'a': 0.002, 'e': 0.01021395864111251}",20,0,20.09336620304054,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2294,False,"{'a': 0.002, 'e': 0.010193551138135765}",20,8,22.380303606153124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2295,False,"{'a': 0.002, 'e': 0.010173184409377162}",30,16,25.14926038409974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2296,False,"{'a': 0.002, 'e': 0.010152858373369763}",20,8,21.448263088910025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2297,False,"{'a': 0.002, 'e': 0.010132572948809385}",20,6,24.1558564560423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2298,False,"{'a': 0.002, 'e': 0.010112328054554321}",20,14,12.176030813336242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.002, 'e': 0.01009212360962496}",25,20,9.271797509172934,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.002, 'e': 0.01007195953320349}",35,12,43.35166258808742,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.002, 'e': 0.010051835744633576}",20,10,21.095944942045918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.002, 'e': 0.010031752163420051}",25,18,11.337578605154226,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.002, 'e': 0.010011708709228555}",25,7,30.791313861640855,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.002, 'e': 0.009991705301885246}",20,11,19.10755164992732,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.002, 'e': 0.009971741861376457}",20,6,28.642606541268982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2306,False,"{'a': 0.002, 'e': 0.00995181830784842}",30,10,33.683876601307524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.002, 'e': 0.00993193456160688}",30,19,21.525135686846955,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2308,False,"{'a': 0.002, 'e': 0.009912090543116831}",20,2,28.13789823504376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2309,False,"{'a': 0.002, 'e': 0.009892286173002172}",35,21,25.590996754320123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.002, 'e': 0.009872521372045385}",20,8,22.575081434116488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.002, 'e': 0.009852796061187257}",25,14,20.995642555711505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.002, 'e': 0.009833110161526512}",30,22,16.394313334783412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2313,False,"{'a': 0.002, 'e': 0.009813463594319522}",20,12,14.852521438618634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2314,False,"{'a': 0.002, 'e': 0.009793856280979988}",30,15,26.22950013074439,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2315,False,"{'a': 0.002, 'e': 0.009774288143078643}",20,7,25.31087412013177,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2316,False,"{'a': 0.002, 'e': 0.009754759102342903}",20,12,13.543380678733469,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2317,False,"{'a': 0.002, 'e': 0.00973526908065658}",25,17,13.630273590713369,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2318,False,"{'a': 0.002, 'e': 0.009715818000059549}",20,9,19.65967261093052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2319,False,"{'a': 0.002, 'e': 0.009696405782747483}",20,14,11.556449821881252,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2320,False,"{'a': 0.002, 'e': 0.009677032351071476}",20,11,13.663348278334789,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2321,False,"{'a': 0.002, 'e': 0.009657697627537777}",20,7,22.634831747807226,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.002, 'e': 0.009638401534807457}",20,9,17.936244166876033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.002, 'e': 0.009619143995696133}",20,0,28.594082781201248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2324,False,"{'a': 0.002, 'e': 0.00959992493317362}",20,8,25.89479920472117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2325,False,"{'a': 0.002, 'e': 0.009580744270363638}",20,10,20.00339589410936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.002, 'e': 0.009561601930543505}",20,11,16.118909958553918,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.002, 'e': 0.00954249783714385}",25,10,26.755868392733344,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2328,False,"{'a': 0.002, 'e': 0.009523431913748267}",30,18,24.390659801220206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2329,False,"{'a': 0.002, 'e': 0.009504404084093037}",20,6,24.167462185388025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2330,False,"{'a': 0.002, 'e': 0.009485414272066808}",20,14,11.361104957375503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2331,False,"{'a': 0.002, 'e': 0.009466462401710323}",20,11,16.124440374073107,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2332,False,"{'a': 0.002, 'e': 0.009447548397216066}",25,12,24.81500135017804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.002, 'e': 0.009428672182927995}",20,9,17.891084777262275,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.002, 'e': 0.00940983368334122}",25,8,34.12509419617973,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.002, 'e': 0.009391032823101731}",20,8,20.5836080901357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2336,False,"{'a': 0.002, 'e': 0.009372269527006058}",20,15,9.919401071929638,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2337,False,"{'a': 0.002, 'e': 0.009353543720000988}",20,7,21.070246006100326,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2338,False,"{'a': 0.002, 'e': 0.009334855327183261}",20,9,21.410115229438276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2339,False,"{'a': 0.002, 'e': 0.009316204273799297}",30,1,41.25268605289562,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
2340,False,"{'a': 0.002, 'e': 0.009297590485244851}",30,10,36.65832773622386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2341,False,"{'a': 0.002, 'e': 0.009279013887064744}",25,10,22.796875218532566,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2342,False,"{'a': 0.002, 'e': 0.009260474404952547}",20,2,32.90600562814076,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2343,False,"{'a': 0.002, 'e': 0.009241971964750325}",20,3,28.033760431788956,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2344,False,"{'a': 0.002, 'e': 0.009223506492448286}",20,10,16.87979763564232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2345,False,"{'a': 0.002, 'e': 0.009205077914184514}",20,3,28.760807822509086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.002, 'e': 0.009186686156244664}",20,12,11.993398921309788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2347,False,"{'a': 0.002, 'e': 0.009168331145061697}",25,11,-11.517701003202253,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2348,False,"{'a': 0.002, 'e': 0.009150012807215533}",20,6,26.46186623609189,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2349,False,"{'a': 0.002, 'e': 0.009131731069432799}",25,12,21.237619906870872,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2350,False,"{'a': 0.002, 'e': 0.00911348585858651}",20,10,-22.685961908437804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2351,False,"{'a': 0.002, 'e': 0.009095277101695816}",20,16,6.229386627187182,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2352,False,"{'a': 0.002, 'e': 0.009077104725925654}",30,24,13.550621864798345,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2353,False,"{'a': 0.002, 'e': 0.0090589686585865}",20,0,31.6097012926219,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2354,False,"{'a': 0.002, 'e': 0.00904086882713405}",30,24,8.846583675524528,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2355,False,"{'a': 0.002, 'e': 0.009022805159168971}",30,19,25.364124803217496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.002, 'e': 0.00900477758243656}",25,0,36.49391159811698,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2357,False,"{'a': 0.002, 'e': 0.008986786024826483}",20,0,31.07013809378015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2358,False,"{'a': 0.002, 'e': 0.008968830414372481}",20,0,27.943207744946797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2359,False,"{'a': 0.002, 'e': 0.008950910679252104}",25,17,15.60291086776503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.002, 'e': 0.008933026747786376}",30,18,22.243463124388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2361,False,"{'a': 0.002, 'e': 0.008915178548439553}",20,0,29.786347265591807,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2362,False,"{'a': 0.002, 'e': 0.0088973660098188}",25,11,24.825178137020462,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.002, 'e': 0.00887958906067396}",20,10,17.881700061511673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2364,False,"{'a': 0.002, 'e': 0.0088618476298972}",20,6,31.076198914588893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.002, 'e': 0.008844141646522776}",30,15,28.703104536056856,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2366,False,"{'a': 0.002, 'e': 0.008826471039726723}",35,19,28.227865159464713,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2367,False,"{'a': 0.002, 'e': 0.008808835738826605}",30,8,35.073659239289455,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2368,False,"{'a': 0.002, 'e': 0.008791235673281187}",20,0,29.68858682427096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2369,False,"{'a': 0.002, 'e': 0.008773670772690183}",20,12,17.76388972895488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2370,False,"{'a': 0.002, 'e': 0.008756140966793962}",20,16,7.250108527942658,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.002, 'e': 0.00873864618547329}",25,9,29.875900562673504,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.002, 'e': 0.008721186358749012}",30,14,26.95157724561507,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.002, 'e': 0.008703761416781796}",25,12,25.022509385036358,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.002, 'e': 0.008686371289871845}",30,18,24.267399989217274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.002, 'e': 0.008669015908458644}",25,3,37.009740661802475,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.002, 'e': 0.008651695203120634}",20,16,6.5514671863397425,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2377,False,"{'a': 0.002, 'e': 0.008634409104574973}",30,16,26.068241729623598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.002, 'e': 0.008617157543677235}",25,17,16.56518211625787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.002, 'e': 0.008599940451421168}",20,8,22.84578299765815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.002, 'e': 0.008582757758938376}",25,0,36.034971281801155,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2381,False,"{'a': 0.002, 'e': 0.00856560939749806}",25,14,14.433587913452364,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.002, 'e': 0.008548495298506749}",20,12,14.964481631842078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.002, 'e': 0.008531415393508037}",20,12,15.072560610898382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.002, 'e': 0.008514369614182275}",20,14,10.96882948287933,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.002, 'e': 0.008497357892346322}",20,6,13.993054547431235,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2386,False,"{'a': 0.002, 'e': 0.00848038015995326}",20,9,17.60372165817361,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.002, 'e': 0.008463436349092154}",30,18,22.42728033809628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2388,False,"{'a': 0.002, 'e': 0.008446526391987728}",35,13,21.181518919310086,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2389,False,"{'a': 0.002, 'e': 0.008429650221000132}",20,0,26.734416502764372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2390,False,"{'a': 0.002, 'e': 0.008412807768624651}",20,10,18.513965573041038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.002, 'e': 0.00839599896749147}",20,14,11.38346725731145,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.002, 'e': 0.008379223750365355}",35,16,39.593845756622954,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.002, 'e': 0.008362482050145411}",25,16,13.698402278183664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.002, 'e': 0.008345773799864812}",20,12,1.8523575642873455,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2395,False,"{'a': 0.002, 'e': 0.008329098932690548}",25,17,14.677574754810566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.002, 'e': 0.008312457381923119}",20,0,32.51042012045875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.002, 'e': 0.008295849080996301}",25,14,20.814854800503504,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.002, 'e': 0.008279273963476861}",20,13,14.602540562906956,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.002, 'e': 0.008262731963064322}",25,14,19.076687845924667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.002, 'e': 0.008246223013590652}",20,10,21.912712710097686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2401,False,"{'a': 0.002, 'e': 0.00822974704902003}",25,13,19.55149448874544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.002, 'e': 0.00821330400344857}",30,16,28.08821207143783,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.002, 'e': 0.008196893811104083}",30,4,49.93633140151676,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.002, 'e': 0.00818051640634577}",25,19,12.340569144466949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.002, 'e': 0.00816417172366399}",20,7,22.848176452457096,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.002, 'e': 0.008147859697679982}",30,8,38.34875264868696,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.002, 'e': 0.008131580263145637}",25,18,12.1485957215353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.002, 'e': 0.008115333354943185}",25,3,37.86207183537129,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.002, 'e': 0.008099118908084974}",35,15,33.76344913248518,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.002, 'e': 0.008082936857713186}",25,9,25.873761984331065,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.002, 'e': 0.008066787139099614}",20,12,15.845388496639629,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.002, 'e': 0.008050669687645355}",20,13,16.1215560796305,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.002, 'e': 0.00803458443888058}",20,10,19.16033554749499,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.002, 'e': 0.008018531328464267}",30,17,23.07664832255354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.002, 'e': 0.008002510292183965}",25,8,36.10361728206321,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2416,False,"{'a': 0.002, 'e': 0.007986521265955502}",25,11,23.658609392436794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.002, 'e': 0.007970564185822752}",20,9,19.257880415714677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.002, 'e': 0.007954638987957365}",25,13,18.303990647878308,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.002, 'e': 0.007938745608658544}",20,8,21.62302387551637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.002, 'e': 0.007922883984352742}",30,17,24.931763021072282,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
